"충청남도",보령,33,32,25,19,18,17,11,12,12,19,24,26
"충청남도",홍성,34,30,27,21,20,19,13,13,13,22,27,29
"충청남도",공주,32,29,25,20,19,21,11,12,12,20,25,30
"충청남도",부여,31,34,28,24,21*,23,13,16,14,20,22,23
"충청남도",청양,33,31,24,18,17,18,10,11,12,21,25,28
"충청남도",금산,35,31,27,24,21,23,12,13,13,19,26,33
"충청남도",예산,38,33,25,22,20,20,13,14,12,20,29,30
"충청남도",계룡,28,25,23,20,17,18,9,12,11,16,19,24
"충청남도",서천,31,30,26,20,17,16,11,13,13,18,23,26
"충청남도",도평균,32,30,26,20,19,19,13,13,13,20,25,27
"전라북도",임실,30,25,21,20,20,24,12,15,14*,0,0,23
"전라북도",전주,37*,32*,23**,19,21,26,13,14,12,19,21,23
"전라북도",군산,27*,24,23,19,21*,23,14,15,16,21,24,23
"전라북도",익산,34,29,25,20,21,23,13,15,16,23,27,31
"전라북도",남원,26,22,18,18,17,18,11,16,13,16,17,22
"전라북도",정읍,29,22,22,18,20,27,15,19,15,19,22,22
"전라북도",고창,25,20,18,16,18,20,13,16,15*,17,19,18
"전라북도",부안,33,27,23,18,18,20,12,13,15,22,23,22
"전라북도",김제,33,29,26,22,22,27,14,16,17,25,30,31
"전라북도",완주,23,25,27,24,25,31,14,17,13,17,19,23
"전라북도",진안,25,24,18,17,16,21,8,11,8,12,15,18
"전라북도",무주,23,20,19,18,18,22,11,12,11,15,17,19
"전라북도",순창,28,25,18,16,21,21,13,15,11,20,24,22
"전라북도",장수,33**,14**,21,20,17,22,11,14,14,17,22,21
"전라북도",도평균,30,25,22,19,20,24,13,15,14,19,22,23
"전라남도",화순,24,22,17,18,14*,14,10,14,12,14,15,17
"전라남도",여수,16,16,13,14,14,13,8,16,12,12,13,14
"전라남도",광양,17,16,12,12,13,13,11,17,10*,13,15,19
"전라남도",순천,19,18,14,14,15,13,8,14,11,13,14*,16
"전라남도",목포,24,17,14,14,13,14,9,16,13,13,13,14
"전라남도",영암,27,24,22,24,22,22,15,23,20,22,23,25
"전라남도",나주,23,17,14,15,15,14,8,13,13*,15,17,22
"전라남도",담양,17*,18,17,17,17,18,10,10,9,13,11,17
"전라남도",장성,26,20,18,16,16,19,10,12,11,19,20,22
"전라남도",해남,20,21,16,16,18,16,9,14,18,15,14,17
"전라남도",영광,27,20,21,20,19,22,12,18,18,21,22,20
"전라남도",장흥,23,21,16,17,18,19,13,20,16,16,15,19
"전라남도",진도,26,22,17,17,12,10,6,11,11,11,10,12
"전라남도",완도,17,16,12,13,12,9,6,13,11,12,11,13
"전라남도",함평,30,25,20,18,15,14,7,13,12,18,19,23
"전라남도",고흥,18,17,13,14,14,11,8,15,12,13,12,14
"전라남도",신안,22,17,14,14,14,14,8,14,12,12,12,15
"전라남도",무안,27,24,20,18,19,19,9,14,14,24,23,19
"전라남도",강진,22,20,15,16,15,15*,9*,20,14,15,16*,19
"전라남도",곡성,20,18,14,16,15,15,9,14,12,14,16,16
"전라남도",구례,26,22,18,17,19,16,11,19,17,14,18,21
"전라남도",보성,24,21,15,16,13,12,7,12,10,13,15,21
"전라남도",도평균,21,19,15,15,15,14,9,16,13,14,15,17
"경상북도",영덕,18,19,15,15,11,12,7,16,10,11,14,17*
"경상북도",영천,29**,19,16,15,16,16,11,16,12,17,24,22
"경상북도",의성,8,23,17,15,13,13,5,10,7,13,21,26
"경상북도",울릉도,-,-,12**,12,13,16,13*,14,15,12,9,9
"경상북도",포항,21,20*,15*,15,15,16,11,16,15,16,18,20
"경상북도",구미,24,23,20,17,16,17,11,14,13,18,26,26*
"경상북도",김천,26,26**,23,23,21,20,10*,12*,11,16,22,22
"경상북도",경주,24,23,18,17,16,16,10,16,12,16,19,21
"경상북도",안동,25,23,19,18,15,15,9,13,12,16,21,24
"경상북도",영주,-,-,22**,23,19,20,11,16,14,22,30,35
"경상북도",경산,28,28,21,19,21,21,15,19,15,17,23,31
"경상북도",상주,28,27,23,20,18,19,10,13,13,21,29,32
"경상북도",칠곡,28,27,22,20,19,18,12,16,13,17,24,28
"경상북도",울진,12,16,13,12,9,9,3,8,7,11,15**,22**
"경상북도",봉화,14,17,15,15,11,15,7,12,9,11,14,18
"경상북도",고령,20,20,16,17,19,20,14,19,13,14,17,18
"경상북도",군위,15**,24,19,16,13,14,7,11,8,14,21,25
"경상북도",성주,-,-,20,18,18,16,11,15,15,20,25,27
"경상북도",예천,-,-,17,15,13,14,6,11,10,17,23,25
"경상북도",청도,-,25,19,17,16,15,8,13,10,17,23,27
"경상북도",청송,-,-,18**,16,11,14,6,9,7,12,18,21
"경상북도",영양,-,-,18,16,12,9,3,7,8,14,16,22
"경상북도",문경,-,23*,19,16,13,15,7,10,10,17,26,29
"경상북도",도평균,22,22,18,17,16,16,10,14,12,16,21,23
"경상남도",창원,20,21,15,15,17,15,12,17,13,14,16,18
"경상남도",진주,16,18,14,14,18,18,10,16,14,12*,13*,17
"경상남도",하동,15,20,15*,15,14,13,7,13,10,11,14,15
"경상남도",김해,21,21,16,16,17,16,11,17,13,16*,18,20
"경상남도",양산,20,21,17,16,18,17,14,19,15,19,20,21
"경상남도",거제,18,23,18,15,17,18,13,19,12,13,14,16**
"경상남도",사천,18,20,14,13,13,14,9,17,11,12,14,16*
"경상남도",밀양,21,22,19,18,18,17,11,14,13,18,22,24
"경상남도",통영,13,20,13,13,15,12,7,13,9,10,11,16
"경상남도",고성,16,17,12,12,14,12,8,12,10,12,13,17
"경상남도",거창,25,23,20,18,18,19,10,13,13,20,26,22
"경상남도",함안,22,22,18,16,16,14,10,15,14,16,21,24
"경상남도",함양,21,19,17,17,17,18,9*,12,17,14,17,19
"경상남도",남해,21,21,14,16**,19**,12,9,14,10,11,14,17
"경상남도",산청,19,19,16,15,14,17,10,17,11,13,15,16
"경상남도",의령,20,19,14,13,14,16,10,17,12,13,15,18
"경상남도",창녕,23,22,17,16,17,18,13,20,15,18,22,23
"경상남도",합천,17,16,14,14,14,16,10,16,12,12,15,17
"경상남도",도평균,19,20,16,15,16,16,11,16,13,14,17,19
"제주특별자치도",제주특별자치도,20,21,16,17,20,13,10,12,14,16,14,15
"제주특별자치도",서귀포,18,20,15,19,19,14,9,16,12,15,12,13
"제주특별자치도",도평균,19,21,15,18,19,14,10,15,13,16,13,14
